ID,frequency,recency,T
11436,1,332.4427662,890.5406829
11450,3,807.9259606,1193.421192
11474,1,338.004537,964.1089931
11489,12,818.2811921,1136.380984
11492,0,0,794.0690625
11499,1,996.3431019,1022.594329
11506,2,79.83241898,139.3782986
11508,1,37.13107639,555.6379861
11512,2,854.1861227,854.352662
11524,2,1000.063067,1097.148669
11527,0,0,521.9552546
11565,0,0,868.2017708
11573,4,562.4882176,578.1175116
11585,2,372.0569444,796.5517477
11586,0,0,933.2466551
11593,2,245.5978472,768.018125
11599,0,0,723.3230093
11629,2,144.4755671,298.1215046
11631,4,309.8152431,869.7996991
11633,0,0,390.0982986
11652,6,931.8256366,1160.236366
11677,4,685.0038426,782.1799306
11683,1,28.03319444,1160.140648
11693,0,0,970.3634491
11711,1,778.341088,1021.323102
11732,1,724.344919,729.4260764
11745,0,0,27.60857639
11752,1,1037.995822,1147.296794
11759,0,0,1167.243032
11765,0,0,743.5603819
11780,7,455.245625,1174.30485
11782,0,0,335.3042708
11791,1,824.6294329,1165.064155
11798,1,397.8852778,871.2984954
11820,0,0,1140.532083
11851,0,0,457.1375
11854,0,0,553.3202894
11880,2,212.5576968,633.7488657
11899,4,732.8540394,976.2180903
11900,1,20.83936343,1035.010845
11919,0,0,456.5085764
11937,0,0,832.5394444
11957,1,546.2140394,667.2425463
11983,3,280.0177894,831.5347454
11985,0,0,477.2632523
12018,0,0,823.119919
12027,1,124.5692593,1187.011389
12065,1,661.8250463,1055.050301
12088,0,0,1194.65147
12093,0,0,950.189537
12095,2,151.0293981,1192.423958
12130,0,0,742.5422685
12137,0,0,540.1488773
12148,1,327.5634954,1011.222072
12153,2,502.8784375,1181.089896
12155,2,740.9417593,914.2266898
12180,0,0,764.3407755
12202,0,0,540.5974074
12217,0,0,122.6411921
12226,2,675.1511227,1188.39228
12230,2,729.3402083,791.5090625
12233,3,260.5321065,1111.046921
12261,2,588.4730556,1143.546944
12265,0,0,1065.971748
12282,0,0,387.1040046
12283,0,0,572.0502431
12289,0,0,371.1582176
12298,3,776.2843171,1001.489468
12308,0,0,1172.395139
12319,5,1145.024167,1146.107905
12333,1,118.787581,1173.981262
12351,3,604.3426042,746.5347801
12354,0,0,538.1339352
12357,0,0,640.1281366
12385,2,88.18168981,1065.806204
12386,1,325.5024884,1066.133704
12424,1,111.6411343,762.1604861
12445,1,76.20326389,640.2776042
12459,0,0,716.3450463
12464,4,470.1640625,1142.541053
12512,1,41.94833333,1131.465532
12554,5,657.9261227,755.209537
12612,5,781.948125,1177.003021
12630,1,681.010706,989.4484491
12631,2,570.5372917,585.1376852
12638,3,749.211088,1067.457083
12642,4,733.1570023,754.1096991
12651,0,0,900.1108681
12654,4,950.8740856,1102.231215
12664,0,0,303.1962731
12666,1,0.977905093,1113.106574
12674,1,426.6907292,1104.118889
12688,0,0,828.2738426
12689,1,15.60142361,615.8182292
12691,0,0,478.641794
12738,0,0,586.3694444
12770,6,760.9159722,978.1473843
12785,3,946.4456597,1089.623958
12796,5,1102.383275,1135.499178
12797,2,212.0989005,647.2923727
12827,1,149.1094213,266.165081
12832,3,809.1442593,999.2990278
12847,4,726.997419,1164.22706
12860,0,0,880.4234954
12861,6,1066.122535,1164.491088
12863,1,23.0543287,767.0493056
12881,2,1004.970278,1020.187153
12883,0,0,357.5979398
12891,0,0,1076.01985
12894,0,0,582.0858796
12902,0,0,801.0840162
12903,1,417.9413889,675.4472569
12915,0,0,458.2579051
12924,10,598.2445949,1116.430787
12941,0,0,906.0789468
12944,0,0,379.0867477
12955,0,0,347.1203356
12959,0,0,1085.403796
12972,0,0,537.1037153
12977,3,884.3900694,1026.417176
12982,0,0,26.25357639
12984,0,0,503.1108449
13014,6,803.0696875,1177.546076
13025,0,0,448.1085417
13050,0,0,379.0584375
13052,4,761.7462616,1137.155243
13072,0,0,776.3418403
13081,0,0,1156.318484
13121,0,0,619.8905671
13128,2,441.1521528,456.4667014
13133,0,0,368.3196412
13136,1,463.4369444,992.999838
13139,3,793.155625,978.4808218
13171,0,0,320.1593287
13182,0,0,737.1474884
13205,1,324.033912,1180.679757
13213,1,165.2023727,593.3162037
13214,1,15.96626157,501.5692824
13233,0,0,782.6218287
13249,0,0,740.0480903
13255,0,0,457.7151273
13256,1,204.1934375,735.4661921
13266,5,352.8128125,614.2912616
13267,3,329.0090394,590.0928125
13269,2,475.7599884,958.0845602
13283,4,1092.421181,1153.431713
13296,0,0,555.2213542
13301,1,240.8940972,1123.045208
13315,4,624.4109491,1174.497269
13316,2,704.3295833,816.9465509
13320,5,722.2668981,766.6902662
13321,1,420.0734491,517.4806366
13327,0,0,578.3350347
13331,0,0,168.2628356
13348,0,0,858.4096181
13357,0,0,1007.344306
13367,1,677.0844444,931.263206
13393,0,0,937.2851968
13397,2,344.1884606,1054.549954
13400,0,0,414.4442477
13404,7,805.0576273,810.2675579
13406,2,304.1356481,1128.388947
13418,0,0,733.3379977
13451,1,302.0615972,979.3330324
13464,1,396.2395718,442.3555903
13479,2,728.0147106,1119.634676
13488,3,701.2226389,741.3728819
13491,6,337.2965162,1075.53294
13502,0,0,1190.166875
13514,0,0,571.0852778
13524,0,0,595.1327778
13526,0,0,1042.485174
13552,0,0,104.1108218
13565,0,0,805.3110648
13570,4,498.9141551,511.9757986
13598,1,16.09921296,1145.245694
13634,0,0,201.2796296
13644,1,20.0824537,442.1649537
13656,0,0,244.5253588
13691,0,0,577.5310532
13696,3,564.8326389,1126.19559
13697,4,397.0249537,781.3513426
13721,0,0,394.2532292
13728,1,11.83407407,829.9641551
13734,0,0,558.4269907
13758,0,0,891.6140046
13761,1,217.2412731,277.4561574
13765,0,0,668.4374653
13777,0,0,319.6381019
13785,3,891.8217593,1132.235787
13793,2,792.3360648,967.5350926
13795,2,219.1614815,396.3063657
13796,1,133.781088,1088.092211
13797,0,0,512.371412
13813,1,246.8140972,1084.321343
13821,3,421.9910069,445.4130787
13822,1,91.14115741,153.2609375
13834,0,0,426.6583912
13841,1,47.64065972,1097.228241
13845,0,0,662.6018634
13878,0,0,106.6582523
13888,2,361.0702199,856.6263079
13895,0,0,894.9962153
13935,0,0,109.6199653
13973,2,111.2635069,547.4476852
13974,0,0,1000.174363
13975,1,163.6713542,777.3336458
13980,3,895.069213,1008.387951
13982,4,1026.765231,1088.077824
14014,0,0,95.54046296
14085,0,0,626.6420023
14095,0,0,579.292963
14096,2,501.0723264,773.6283681
14121,1,194.9695718,692.4913773
14131,1,143.5081481,442.621088
14133,3,522.9805787,835.3311806
14145,0,0,372.5543866
14167,2,583.3414583,879.029537
14170,2,793.0799537,892.3288773
14179,1,275.807581,657.3997569
14196,1,226.8490162,454.012338
14201,0,0,47.13957176
14217,0,0,767.1264236
14255,0,0,454.0668056
14264,0,0,952.4301968
14288,3,506.1732407,861.3257755
14291,3,765.2059259,777.6629745
14343,1,155.6161227,395.2268171
14350,0,0,53.35667824
14355,0,0,971.194838
14377,0,0,216.3897454
14379,1,183.6754861,1016.183322
14405,2,752.5533681,1041.142859
14433,0,0,921.1392361
14448,0,0,609.2453356
14456,0,0,195.3091898
14461,0,0,939.7556366
14464,0,0,923.2107639
14467,4,907.4070833,1072.948565
14491,0,0,1147.197245
14492,0,0,729.4581944
14519,2,783.9043981,1193.043657
14585,0,0,194.1702431
14599,0,0,872.4071875
14604,0,0,804.2550463
14615,0,0,1192.165116
14626,1,351.8577199,1026.330544
14638,0,0,1071.493866
14642,0,0,757.4660764
14653,1,69.0721875,845.0720023
14660,1,225.1950116,650.3912731
14667,1,788.6360301,1181.103426
14720,0,0,12.27733796
14733,0,0,141.2663657
14743,1,290.1253472,631.5872338
14744,0,0,889.1001852
14751,0,0,750.1345949
14761,0,0,1003.552685
14774,0,0,245.5219329
14780,1,30.13153935,1184.086204
14781,11,1160.959433,1189.58765
14784,4,197.8727894,273.0548611
14797,0,0,1123.955162
14802,2,256.7609954,558.1894676
14804,0,0,803.6879398
14811,0,0,1166.427442
14827,1,731.3346875,869.4493171
14874,0,0,175.9956829
14883,0,0,1147.388947
14921,2,140.7315509,1140.20412
14929,1,656.2834259,1161.381481
14947,0,0,574.2122222
15000,1,8.811493056,506.4059144
15001,0,0,165.542581
15036,0,0,366.2264583
15051,3,301.9901736,363.0640625
15093,2,629.0769444,1188.180683
15135,0,0,326.2674306
15146,3,717.9351157,1097.06088
15152,3,856.2531597,1186.878137
15188,2,221.8854282,1017.444005
15215,0,0,522.5201389
15226,2,413.0275347,814.4982407
15277,0,0,585.0630903
15325,2,457.9719097,837.4780556
15329,1,9.46400463,661.2049421
15338,1,107.098125,425.3054861
15340,0,0,304.9303819
15346,0,0,652.4159491
15358,0,0,711.4074653
15365,0,0,1013.558229
15381,0,0,1054.236192
15389,0,0,805.6316319
15393,0,0,1043.193125
15403,0,0,1168.121667
15422,1,717.9721528,1151.142465
15424,3,580.1045486,611.1662616
15440,1,132.2224074,978.3990856
15450,0,0,564.6282407
15464,1,322.9234606,1180.281516
15490,0,0,1145.653866
15496,0,0,982.0852083
15513,0,0,132.3426042
15537,0,0,521.4879398
15554,0,0,481.2655208
15559,0,0,697.4522338
15570,0,0,977.0609144
15575,0,0,615.0471759
15648,0,0,845.2452662
15655,0,0,431.7210185
15656,0,0,897.1841088
15658,0,0,217.1971181
15661,0,0,500.457662
15680,0,0,407.6049769
15691,5,879.2428819,987.3944213
15702,1,45.00136574,372.346713
15726,1,83.87341435,726.116331
15741,0,0,1148.16978
15747,1,290.5918287,834.2289005
15750,0,0,1096.14353
15757,0,0,676.5659722
15759,0,0,891.5694792
15765,3,256.2425231,395.4521181
15773,1,90.97184028,844.2627662
15775,1,438.6944213,1009.413785
15776,1,291.1435648,570.3785532
15781,0,0,635.0651736
15784,0,0,378.3504745
15831,0,0,341.2359954
15832,4,724.4039236,1111.429653
15846,0,0,592.1046759
15868,5,1113.3475,1157.038056
15893,1,316.025706,1165.103391
15898,0,0,316.5314815
15899,1,259.7265509,754.0906481
15902,5,1166.995995,1194.060127
15937,0,0,1024.453854
15942,0,0,661.2896412
15944,0,0,97.54797454
15946,0,0,1127.186053
15960,0,0,224.4464236
15981,1,339.4686343,384.5245949
15987,0,0,285.6174306
15992,6,909.8087384,1111.457153
16027,1,116.1638542,1133.357546
16031,0,0,905.4203241
16038,0,0,530.210162
16039,2,634.4984259,643.506088
16043,2,219.7070255,389.9956713
16048,0,0,549.5534491
16064,0,0,768.4741319
16085,3,223.2566088,715.5872222
16092,0,0,995.0321991
16093,21,1163.701065,1179.262963
16095,1,530.7635764,993.2103704
16108,2,681.1914236,844.3918287
16110,0,0,206.6769907
16140,0,0,1039.685035
16145,0,0,366.4799537
16153,0,0,974.2427431
16206,0,0,358.4601389
16230,0,0,256.2560301
16262,0,0,891.1252546
16264,0,0,745.1135069
16287,0,0,1024.832813
16293,4,979.9570833,1140.05566
16294,0,0,717.5519329
16307,0,0,1182.195718
16311,0,0,829.3177315
16316,0,0,623.3954167
16321,0,0,492.7458218
16331,1,410.0017477,872.0963426
16346,0,0,629.1924537
16368,0,0,182.3284144
16378,2,381.7814236,838.9959606
16394,11,877.7990394,976.2841319
16396,1,461.9305671,628.049537
16402,0,0,590.5553588
16412,0,0,718.4676505
16414,17,979.0752199,1136.524965
16429,2,781.9777315,1160.276782
16458,0,0,376.3603009
16459,0,0,840.4799074
16485,7,769.0954977,1162.2414
16488,0,0,535.0211343
16494,2,513.2300347,1183.568519
16533,0,0,680.2010301
16543,0,0,1176.25022
16556,0,0,641.4011111
16559,9,1131.013796,1130.083646
16568,0,0,1086.58331
16584,0,0,908.4846065
16597,0,0,587.9241088
16601,4,1083.011678,1184.462963
16618,5,412.6766435,1175.197234
16623,1,116.5683218,575.1733796
16642,4,1132.105231,1137.23566
16661,2,521.290625,603.4932639
16670,2,708.141794,1143.581794
16720,1,339.8961227,354.0363889
16735,1,119.742662,863.3387616
16739,1,678.1632292,677.3374884
16746,3,482.8626273,857.2122685
16748,16,1161.959988,1189.106366
16775,2,202.2353588,1136.619826
16792,0,0,455.5597454
16817,0,0,8.423020833
16851,11,714.284537,754.2778356
16860,0,0,144.1038889
16861,2,604.9740046,1142.336933
16864,1,226.6575579,583.6256597
16882,0,0,680.633588
16894,0,0,377.3005324
16917,0,0,1187.563484
16921,0,0,1165.334248
16935,1,524.9883218,561.2115972
16959,1,249.8905324,564.1359722
16982,1,400.1644444,413.3096181
16990,1,135.0177315,973.3580903
16996,3,472.7445023,684.1127083
17014,0,0,1014.215104
17015,5,998.7189236,1045.02412
17019,0,0,835.2387847
17031,0,0,1097.23478
17035,0,0,416.1204745
17037,0,0,1138.447836
17038,3,434.1499884,537.4307639
17050,0,0,991.3711921
17077,0,0,838.3521181
17087,0,0,395.2478704
17094,3,555.5260532,970.5838773
17108,0,0,901.503912
17109,0,0,839.0875347
17121,2,758.6002894,1005.182894
17122,3,563.2371875,1126.290694
17140,6,727.4402083,826.6014236
17148,0,0,750.0311111
17152,0,0,1042.516725
17191,0,0,1162.468947
17209,0,0,612.4033449
17220,0,0,374.1671412
17241,1,675.6236806,687.2435069
17290,17,869.1430903,1168.620417
17305,3,359.5073843,719.0781481
17309,2,98.96918981,481.0349653
17314,0,0,1169.654456
17317,4,960.7714236,1045.261875
17341,0,0,13.61045139
17362,3,955.4515509,1132.575787
17366,0,0,97.55068287
17372,5,537.5308796,653.5924653
17373,2,437.9334375,448.313912
17393,0,0,920.4455671
17402,0,0,407.3428009
17404,0,0,378.4432986
17431,3,869.8614352,899.3909028
17442,2,603.62875,1063.188727
17448,2,850.648588,865.0755903
17461,0,0,411.6867593
17465,2,360.1710069,1031.319988
17522,0,0,20.50563657
17532,1,2.851631944,366.2367014
17567,0,0,586.2356481
17568,4,326.5539583,787.4039005
17573,1,223.0006019,1193.569942
17593,5,504.4300347,881.5970949
17619,0,0,651.1589699
17632,0,0,313.4570718
17636,0,0,993.4622454
17651,0,0,535.2122801
17652,1,44.02388889,894.1634722
17656,0,0,1031.280579
17668,3,628.8569907,981.4500579
17672,0,0,0.074513889
17676,0,0,862.0755093
17679,0,0,480.206713
17683,0,0,970.6009144
17687,1,715.5166898,1140.834954
17694,2,449.8217708,968.4300926
17714,0,0,1143.484097
17715,0,0,532.4171065
17719,1,258.8442361,825.2330208
17726,0,0,926.3200463
17741,0,0,15.12137731
17753,4,357.843125,936.0788889
17773,1,233.0640856,1115.586528
17783,5,526.1693056,1187.483229
17786,2,376.3383218,1123.527025
17807,0,0,663.4132407
17812,5,743.3724884,941.5695486
17819,7,851.1322569,1013.185787
17846,7,863.0196181,998.1123495
17852,2,723.6542014,1104.082477
17859,9,955.1742245,1062.67522
17863,2,524.2554977,991.4687269
17869,2,119.0801968,162.6493171
17878,1,318.941331,1031.515602
17886,0,0,769.1486806
17917,0,0,746.2957755
17930,2,303.0736227,764.125
17943,4,1119.755243,1167.4314
17947,1,495.9771065,1045.250174
17958,0,0,757.4581481
17961,3,153.71125,922.3032523
17963,8,1118.930266,1137.150139
17984,7,1094.839491,1193.144479
17986,2,866.9738542,904.1549884
17990,0,0,702.5536921
17995,6,888.0403241,1143.091551
18003,0,0,111.1764699
18010,0,0,69.18178241
18051,1,627.6841898,1085.420035
18062,1,30.72381944,685.1931019
18080,1,408.8087037,856.3770023
18087,3,887.9745139,1089.150961
18110,3,557.1397222,1184.55919
18117,7,914.5848727,1118.080602
18122,4,946.8622222,1180.996134
18133,1,205.031713,566.5945255
18139,2,669.3470139,839.4225694
18153,1,453.7413194,1056.094479
18172,0,0,747.5426968
18208,12,987.2001273,999.3348264
18209,0,0,134.4814468
18215,0,0,300.2365278
18229,4,496.4227083,527.4727662
18255,0,0,555.546794
18262,2,716.6705671,1067.181447
18273,3,883.9868634,893.6686343
18275,0,0,378.9995486
18287,3,332.6353241,1108.069931
18290,0,0,1160.299722
18291,1,404.6615972,861.9798495
18332,0,0,565.4984259
18342,0,0,742.3989352
18353,0,0,1149.238738
18354,3,443.15625,733.4663426
18387,0,0,730.6053009
18390,1,458.0588194,1102.655405
18398,1,159.9221644,624.6337731
18421,5,916.3817361,1158.476273
18437,0,0,952.912963
18444,2,574.1307523,588.39125
18454,1,4.242361111,1133.604954
18458,0,0,703.6152315
18459,34,1101.831169,1190.200127
18471,2,774.9373032,1186.13169
18477,3,138.7141551,543.1838542
18489,0,0,158.1557523
18502,1,349.6551968,363.0819213
18528,3,697.2719792,712.4801968
18574,0,0,551.3506134
18595,0,0,1085.155509
18602,2,186.7861806,743.3809954
18603,1,1.900335648,560.5120833
18645,0,0,1111.098044
18657,2,453.2008796,1136.210162
18659,2,437.3172801,886.9790856
18681,1,271.9581481,1134.294861
18715,3,945.3188889,1173.441597
18723,1,70.0321875,844.5774074
18728,0,0,1058.493831
18747,0,0,1107.579606
18755,2,664.035081,668.095
18773,1,53.57143519,888.1145949
18812,1,158.9276852,1076.431794
18815,4,445.4616898,1178.65081
18824,0,0,569.3466551
18829,0,0,1050.196481
18834,1,321.1052778,837.4694213
18836,0,0,741.3006366
18841,2,277.3241782,919.5640278
18849,8,939.7734375,975.186875
18854,0,0,1118.400833
18875,1,41.89259259,121.2187731
18886,2,953.0342014,1013.421227
18888,1,233.9193519,1127.294757
18891,4,283.8952894,1188.308171
18895,2,464.3312269,1022.374479
18907,3,646.9881366,1021.446701
18910,0,0,677.5062731
18942,4,200.4486458,1107.503854
18945,0,0,744.4742014
18950,0,0,178.1454514
18965,1,705.3903125,804.4262963
18967,0,0,974.5991898
18976,9,974.0931366,1001.21934
18988,5,770.0158681,1179.406053
18992,0,0,566.0595718
19027,0,0,831.1653009
19033,1,22.04116898,743.5832292
19049,0,0,110.3714236
19054,1,265.4564815,280.5916551
19057,0,0,512.3689468
19058,1,485.8871991,873.083044
19068,1,753.7027778,755.11
19073,0,0,663.6829745
19086,0,0,454.5587269
19096,0,0,522.2013773
19105,1,459.8670602,777.0661921
19111,1,12.19769676,25.57465278
19118,4,406.8858912,1193.38184
19123,1,697.3743866,1076.557361
19131,0,0,1140.542465
19144,2,324.0118403,763.5647106
19147,2,42.67976852,874.1454051
19154,1,325.0158449,729.4478588
19174,3,511.4977546,1188.125417
19185,0,0,759.3071875
19193,6,1156.338993,1156.592315
19249,0,0,920.7660995
19255,1,295.1564005,680.5901389
19271,0,0,711.1298032
19278,0,0,1193.159734
19279,0,0,1136.496725
19285,2,646.420162,757.5169329
19292,0,0,1135.212373
19302,2,18.98623843,378.0615972
19303,1,895.8944213,1136.104074
19308,7,1057.764016,1179.351192
19328,1,212.040787,747.2308449
19336,2,1001.675185,1049.284352
19338,10,943.164537,1014.407095
19376,2,569.864294,1153.168426
19391,0,0,2.361909722
19399,1,139.3141435,944.6316204
19402,0,0,1030.447199
19407,8,1095.100995,1191.604861
19429,0,0,832.4843634
19433,8,573.4084954,825.7183912
19440,2,792.8625116,836.9261921
19458,1,208.8056366,1055.342303
19468,3,531.0928356,1138.391644
19470,0,0,704.5617477
19482,0,0,718.1803241
19484,1,25.25371528,822.6024653
19490,0,0,705.173588
19495,1,420.9467245,886.1011458
19499,0,0,459.5835069
19532,2,594.9842477,971.2329167
19533,8,589.805081,1159.182014
19571,0,0,875.2968056
19574,0,0,732.4730208
19599,0,0,69.08885417
19600,4,476.1758796,1089.810336
19622,0,0,879.204919
19631,0,0,1189.594884
19632,0,0,950.0278935
19643,0,0,870.1209144
19663,0,0,1004.093484
19676,2,552.6134491,582.082338
19679,1,74.94165509,1042.530278
19710,0,0,479.4558912
19718,7,621.7510648,1132.259583
19736,1,218.467963,710.313912
19749,1,1011.746447,1013.177627
19760,2,493.9315856,520.9894097
19779,0,0,692.0859259
19784,1,151.0406597,415.1962847
19792,2,637.5452894,1020.458137
19799,1,9.749826389,772.1459606
19816,2,345.740463,903.2202083
19837,7,952.9428472,986.1071296
19871,0,0,941.0515625
19894,0,0,530.3808102
19913,2,298.6560185,793.0400579
19921,1,79.19255787,608.2800579
19942,0,0,1091.258322
19948,1,739.9998843,977.3862731
19973,1,138.7068403,857.0703472
19985,0,0,1033.232998
19989,0,0,949.4160648
20036,1,254.1006481,942.3277778
20060,0,0,771.5459375
20085,1,211.9614931,1055.344572
20088,0,0,151.3883565
20089,7,476.5686343,1115.10309
20136,0,0,158.4862153
20151,0,0,635.9821296
20166,1,195.0245139,1059.142813
20194,3,624.2165741,652.6160069
20227,0,0,376.4602894
20237,1,829.9901736,1034.226424
20240,0,0,727.1711806
20252,0,0,607.2993634
20255,7,1154.045185,1178.232535
20260,4,515.8373958,659.5949421
20279,1,936.080625,1048.601678
20282,0,0,692.0466551
20290,8,354.04375,434.3566435
20296,0,0,456.4494213
20319,0,0,1153.725347
20324,0,0,1178.369375
20334,0,0,859.0440162
20345,0,0,288.3806829
20359,1,296.8621065,1038.294375
20363,2,140.0547106,219.2074421
20384,0,0,15.71165509
20395,1,838.8674769,1087.019456
20413,0,0,1027.258935
20419,1,370.1669097,1085.524306
20420,11,621.6415741,1179.121285
20456,0,0,243.3700116
20482,1,2.60712963,1193.5386
20495,1,308.9909722,829.3162616
20560,9,549.7298148,647.1223843
20566,7,340.9013542,1142.235671
20570,0,0,515.2298495
20580,0,0,1067.144421
20583,0,0,1187.338495
20597,0,0,1193.091667
20606,3,137.6137037,754.2324421
20624,3,372.1860648,1144.293542
20640,0,0,1063.401875
20646,7,670.7686458,1095.082604
20647,1,9.827905093,700.8903472
20655,6,903.9268981,1097.370324
20661,0,0,65.12200231
20668,0,0,1042.632431
20670,0,0,15.03113426
20675,2,94.86716435,887.4353588
20680,0,0,1144.580394
20708,3,450.7287269,931.3763889
20724,7,1037.21816,1192.684063
20728,0,0,1060.76691
20751,6,890.0865972,985.2675
20756,2,2.667696759,188.2760301
20768,1,343.9816088,1119.031053
20800,0,0,29.10923611
20803,0,0,612.1923958
20842,0,0,635.970463
20877,1,339.9541667,541.1445833
20922,8,1058.988634,1139.428831
20936,2,758.1066319,1134.271481
20950,4,974.3708796,1060.501076
20954,2,247.5962037,553.1735069
20956,0,0,384.0843866
20967,0,0,1104.060058
20974,0,0,804.4784722
20981,0,0,500.5912616
20993,4,669.3627778,669.5319907
20996,1,206.9166435,976.1351505
20998,0,0,333.478669
21003,0,0,743.3970139
21005,0,0,574.1613773
21008,3,145.2184028,479.5078356
21025,0,0,309.5393981
21036,2,433.0518519,891.5537731
21042,4,819.8603704,1066.269757
21101,0,0,192.6578241
21109,0,0,240.4262269
21112,2,1130.421481,1132.476539
21128,4,537.8495255,1041.271713
21129,0,0,50.73266204
21135,0,0,242.1257639
21136,1,750.1337384,1143.585023
21148,0,0,281.0759954
21165,0,0,1052.234861
21175,0,0,717.0199653
